time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
313.394,-0.0037,0.9328,0.1989,19.224,261.1721,311.6125
313.4064,-0.0036,0.9328,0.1989,19.1955,261.2148,311.6076
313.4167,-0.0036,0.9328,0.1989,19.1955,261.2148,311.6076
313.427,-0.0035,0.9328,0.1989,19.1659,261.2687,311.5985
313.4381,-0.0035,0.9328,0.1989,19.1659,261.2687,311.5985
313.449,-0.0035,0.9328,0.199,19.1469,261.3151,311.5929
313.4601,-0.0034,0.9328,0.199,19.1357,261.3516,311.6034
313.4713,-0.0034,0.9328,0.199,19.1357,261.3516,311.6034
313.4826,-0.0034,0.9329,0.199,19.1132,261.4069,311.6366
313.4937,-0.0034,0.9329,0.199,19.1132,261.4069,311.6366
313.5049,-0.0033,0.9329,0.199,19.1025,261.4433,311.6518
313.516,-0.0033,0.9329,0.199,19.1025,261.4433,311.6518
313.527,-0.0033,0.9329,0.199,19.0899,261.4773,311.6511
313.5379,-0.0033,0.9329,0.199,19.0899,261.4773,311.6511
313.5494,-0.0032,0.9329,0.199,19.0703,261.4863,311.6554
313.5605,-0.0032,0.933,0.199,19.0318,261.4868,311.6859
313.5718,-0.0032,0.933,0.199,19.0318,261.4868,311.6859
313.5826,-0.0032,0.9332,0.199,19.009,261.5709,311.7859
313.5938,-0.0032,0.9332,0.199,19.009,261.5709,311.7859
313.6051,-0.003,0.9338,0.199,18.9924,261.7227,312.1003
313.6162,-0.003,0.9338,0.199,18.9924,261.7227,312.1003
313.627,-0.0026,0.9347,0.199,18.7801,261.7436,312.5435
313.6381,-0.0026,0.9347,0.199,18.7801,261.7436,312.5435
313.6492,-0.002,0.9354,0.199,18.4609,261.876,312.915
313.6603,-0.0015,0.9355,0.1991,18.2886,261.9715,312.9945
313.6714,-0.0015,0.9355,0.1991,18.2886,261.9715,312.9945
313.6826,-0.0005,0.9356,0.1993,18.1868,262.3992,313.2788
313.6937,-0.0005,0.9356,0.1993,18.1868,262.3992,313.2788
313.7052,0.0008,0.9362,0.1997,18.1628,262.9977,313.9232
