time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
278.5936,0.0017,0.9387,0.2011,11.5178,258.9321,314.8797
278.6047,0.0016,0.9378,0.1999,11.9679,258.4839,314.6045
278.6155,0.0016,0.9378,0.1999,11.9679,258.4839,314.6045
278.6266,0.0023,0.9384,0.1995,11.0667,258.3818,314.2704
278.639,0.0023,0.9384,0.1995,11.0667,258.3818,314.2704
278.6489,0.002,0.9385,0.1978,11.6702,258.1634,314.5061
278.66,0.002,0.9384,0.1965,11.9504,257.6484,315.7467
278.6711,0.002,0.9384,0.1965,11.9504,257.6484,315.7467
278.6823,0.0022,0.9385,0.1977,11.35,258.283,314.5009
278.6933,0.0022,0.9385,0.1977,11.35,258.283,314.5009
278.7044,0.0019,0.9391,0.1964,11.5313,258.6035,315.1522
278.7169,0.0019,0.9391,0.1964,11.5313,258.6035,315.1522
278.7274,0.0016,0.9385,0.1967,11.7169,258.6591,315.1141
278.7377,0.0016,0.9385,0.1967,11.7169,258.6591,315.1141
278.7487,0.0016,0.9385,0.1972,11.2098,258.4775,314.6185
278.7599,0.0016,0.9385,0.1972,11.2098,258.4775,314.6185
278.7715,0.0011,0.9383,0.1977,11.1216,258.3094,314.7186
278.7821,0.0011,0.9382,0.1987,11.0318,258.517,314.5019
278.7934,0.0011,0.9382,0.1987,11.0318,258.517,314.5019
278.8047,0.0011,0.938,0.1986,11.1729,258.7999,314.5854
278.8154,0.0011,0.938,0.1986,11.1729,258.7999,314.5854
278.827,0.0011,0.9376,0.1986,11.2677,258.4958,314.2291
278.8377,0.0011,0.9376,0.1986,11.2677,258.4958,314.2291
278.8489,0.0012,0.9378,0.1982,11.1907,258.5389,314.5457
278.8602,0.0012,0.9378,0.198,11.3105,258.5075,314.5419
278.8716,0.0012,0.9378,0.198,11.3105,258.5075,314.5419
278.8822,0.0013,0.9378,0.198,11.1909,258.4259,314.4773
278.8934,0.0013,0.9378,0.198,11.1909,258.4259,314.4773
278.9043,0.0014,0.9378,0.198,11.2657,258.4466,314.4624
278.9156,0.0014,0.9378,0.198,11.2657,258.4466,314.4624
278.9265,0.0018,0.9379,0.1985,11.1284,258.7861,314.364
278.9378,0.0018,0.9379,0.1985,11.1284,258.7861,314.364
278.9488,0.002,0.9378,0.1987,11.056,259.0254,314.4554
278.9599,0.002,0.9378,0.1987,11.056,259.0254,314.4554
278.9713,0.0022,0.9377,0.1991,10.8878,259.1744,314.3293
278.9822,0.0021,0.9376,0.1991,10.9424,259.2732,314.3473
278.9934,0.0021,0.9376,0.1991,10.9424,259.2732,314.3473
279.0045,0.0021,0.9375,0.1991,10.9707,259.1307,314.2779
279.0157,0.0021,0.9375,0.1991,10.9707,259.1307,314.2779
