time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
251.9488,0.0025,0.9374,0.201,59.4635,176.4953,254.7139
251.9621,0.0024,0.9362,0.2002,58.9741,174.8263,253.5363
251.9726,0.0024,0.9362,0.2002,58.9741,174.8263,253.5363
251.9824,0.0022,0.9347,0.1997,58.7782,172.9401,251.788
251.9935,0.0022,0.9347,0.1997,58.7782,172.9401,251.788
252.0044,0.0021,0.9334,0.1989,58.7409,170.866,250.1275
252.0155,0.0021,0.9334,0.1989,58.7409,170.866,250.1275
252.0265,0.0019,0.9329,0.1973,58.348,169.1829,249.4568
252.0374,0.0019,0.9329,0.1973,58.348,169.1829,249.4568
252.0488,0.0016,0.9322,0.1962,57.7974,167.5933,248.5405
252.0594,0.0016,0.9322,0.1962,57.7974,167.5933,248.5405
252.0707,0.0014,0.9307,0.1957,57.3763,165.7626,246.8056
252.0817,0.0013,0.93,0.1955,57.1187,164.9585,246.0638
252.0928,0.0013,0.93,0.1955,57.1187,164.9585,246.0638
252.1052,0.0011,0.9286,0.195,56.5916,163.632,244.9018
252.1152,0.0011,0.9286,0.195,56.5916,163.632,244.9018
252.1261,0.0009,0.9275,0.1949,56.3213,162.5094,243.7197
252.1371,0.0009,0.9275,0.1949,56.3213,162.5094,243.7197
252.148,0.0006,0.9271,0.1949,56.314,161.9556,242.9627
252.1594,0.0006,0.9271,0.1949,56.314,161.9556,242.9627
252.1705,0.0004,0.9272,0.1948,56.3771,161.8785,242.8586
252.1814,0.0005,0.9273,0.1946,56.439,161.7944,242.8694
252.1923,0.0005,0.9273,0.1946,56.439,161.7944,242.8694
252.2036,0.0008,0.9277,0.1941,56.6011,161.7763,243.1869
252.2148,0.0008,0.9277,0.1941,56.6011,161.7763,243.1869
252.2261,0.0008,0.9281,0.1942,56.9097,162.2479,243.6609
252.2369,0.0008,0.9281,0.1942,56.9097,162.2479,243.6609
252.2486,0.0009,0.9288,0.1948,57.2142,163.1124,244.3318
252.2593,0.0009,0.9288,0.1948,57.2142,163.1124,244.3318
252.2702,0.0012,0.9294,0.1957,57.4643,164.1587,244.8605
252.2815,0.0012,0.9298,0.1963,57.6453,164.7369,245.1275
