time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
149.1126,0.001,0.9355,0.2017,10.062,253.154,313.2465
149.1253,-0.0135,0.9376,0.2256,10.3841,253.2693,311.6587
149.1351,-0.0135,0.9376,0.2256,10.3841,253.2693,311.6587
149.1477,-0.0188,0.9379,0.2348,10.0913,253.5325,312.0333
149.1578,-0.0188,0.9379,0.2348,10.0913,253.5325,312.0333
149.1688,-0.0201,0.9379,0.2399,9.6396,253.9027,312.6935
149.18,-0.0201,0.9379,0.2399,9.6396,253.9027,312.6935
149.1901,-0.019,0.9378,0.2424,9.2147,254.2557,313.3322
149.2014,-0.0181,0.9376,0.243,9.0175,254.3909,313.5902
149.2126,-0.0181,0.9376,0.243,9.0175,254.3909,313.5902
149.2249,-0.0146,0.937,0.2412,8.6482,254.6402,314.1145
149.2347,-0.0146,0.937,0.2412,8.6482,254.6402,314.1145
149.2465,-0.012,0.9368,0.2388,8.3948,254.8334,314.5096
149.257,-0.012,0.9368,0.2388,8.3948,254.8334,314.5096
149.2686,-0.0101,0.9365,0.2366,8.1963,255.0238,314.8905
149.2792,-0.0101,0.9365,0.2366,8.1963,255.0238,314.8905
149.2911,-0.0085,0.9364,0.2345,8.0231,255.2614,315.25
149.3013,-0.0081,0.9363,0.2337,7.9684,255.3379,315.3666
149.3125,-0.0081,0.9363,0.2337,7.9684,255.3379,315.3666
149.3241,-0.0076,0.9361,0.2321,7.8998,255.4281,315.5241
149.3352,-0.0076,0.9361,0.2321,7.8998,255.4281,315.5241
149.3464,-0.0075,0.9361,0.2312,7.8537,255.4814,315.6269
149.3577,-0.0075,0.9361,0.2312,7.8537,255.4814,315.6269
149.3687,-0.0075,0.9361,0.2308,7.8091,255.5403,315.7173
149.3798,-0.0075,0.9361,0.2308,7.8091,255.5403,315.7173
149.3912,-0.0076,0.9362,0.2307,7.7665,255.616,315.8137
149.4012,-0.0077,0.9362,0.2308,7.7533,255.6346,315.8396
