time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
316.0953,-0.005,0.934,0.1979,19.489,260.6027,312.6105
316.1053,-0.0049,0.934,0.1979,19.4556,260.6414,312.6123
316.116,-0.0049,0.934,0.1979,19.4556,260.6414,312.6123
316.1269,-0.0049,0.934,0.1979,19.4198,260.6544,312.5958
316.138,-0.0049,0.934,0.1979,19.4198,260.6544,312.5958
316.149,-0.0048,0.9339,0.198,19.391,260.6749,312.5688
316.1601,-0.0047,0.9339,0.198,19.3744,260.6837,312.5541
316.1713,-0.0047,0.9339,0.198,19.3744,260.6837,312.5541
316.1825,-0.0046,0.9339,0.1981,19.333,260.7148,312.5379
316.1936,-0.0046,0.9339,0.1981,19.333,260.7148,312.5379
316.206,-0.0046,0.9339,0.1981,19.293,260.7484,312.5422
316.2168,-0.0046,0.9339,0.1981,19.293,260.7484,312.5422
316.2267,-0.0044,0.934,0.198,19.1808,260.7772,312.584
316.2379,-0.0044,0.934,0.198,19.1808,260.7772,312.584
316.2492,-0.0043,0.9341,0.1981,19.1276,260.8731,312.6315
316.2601,-0.0042,0.9342,0.1981,19.0898,260.9313,312.6927
316.2716,-0.0042,0.9342,0.1981,19.0898,260.9313,312.6927
316.2829,-0.0038,0.9346,0.1981,18.9529,261.0943,312.9064
316.2936,-0.0038,0.9346,0.1981,18.9529,261.0943,312.9064
316.3048,-0.0032,0.9354,0.1981,18.6704,261.1237,313.3057
316.3158,-0.0032,0.9354,0.1981,18.6704,261.1237,313.3057
316.327,-0.0026,0.9362,0.1981,18.2439,261.1723,313.7491
316.3386,-0.0026,0.9362,0.1981,18.2439,261.1723,313.7491
316.3494,-0.0019,0.9364,0.1984,17.8916,261.5709,314.1496
316.3601,-0.0015,0.9365,0.1986,17.8506,261.9011,314.3292
316.3714,-0.0015,0.9365,0.1986,17.8506,261.9011,314.3292
316.3828,0.0001,0.9369,0.1996,17.5672,262.6021,314.3425
316.3938,0.0001,0.9369,0.1996,17.5672,262.6021,314.3425
316.4047,0.0025,0.9386,0.2009,16.8386,263.4339,314.7308
316.416,0.0025,0.9386,0.2009,16.8386,263.4339,314.7308
316.4268,0.0054,0.9402,0.204,16.6847,265.4733,316.193
316.4379,0.0054,0.9402,0.204,16.6847,265.4733,316.193
316.4501,0.0093,0.9409,0.2097,17.0076,268.6938,317.8328
