time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
308.3937,-0.0031,0.935,0.1979,22.2341,264.3196,315.603
308.405,-0.003,0.9349,0.1979,22.1926,264.2978,315.5316
308.4161,-0.003,0.9349,0.1979,22.1926,264.2978,315.5316
308.4287,-0.0029,0.9349,0.1979,22.1344,264.3058,315.5031
308.4396,-0.0029,0.9349,0.1979,22.1344,264.3058,315.5031
308.4491,-0.0028,0.935,0.1979,22.043,264.3217,315.5141
308.4604,-0.0028,0.935,0.1979,21.9927,264.3247,315.5112
308.4711,-0.0028,0.935,0.1979,21.9927,264.3247,315.5112
308.4824,-0.0027,0.9349,0.198,21.9441,264.3468,315.4789
308.4938,-0.0027,0.9349,0.198,21.9441,264.3468,315.4789
308.5046,-0.0027,0.9349,0.198,21.923,264.3453,315.4651
308.5159,-0.0027,0.9349,0.198,21.923,264.3453,315.4651
308.5268,-0.0026,0.935,0.198,21.8244,264.3482,315.481
308.5383,-0.0026,0.935,0.198,21.8244,264.3482,315.481
308.5493,-0.0024,0.9351,0.198,21.6967,264.3378,315.5183
308.5604,-0.0023,0.9352,0.1981,21.6516,264.311,315.5434
308.5719,-0.0023,0.9352,0.1981,21.6516,264.311,315.5434
308.5824,-0.0021,0.9356,0.198,21.4283,264.2509,315.7244
308.5939,-0.0021,0.9356,0.198,21.4283,264.2509,315.7244
308.6048,-0.0019,0.9361,0.1979,21.2291,264.1941,315.9713
308.6158,-0.0019,0.9361,0.1979,21.2291,264.1941,315.9713
308.6271,-0.0016,0.9366,0.1981,20.9712,264.0625,316.0711
308.6383,-0.0016,0.9366,0.1981,20.9712,264.0625,316.0711
308.649,-0.0011,0.9372,0.1982,20.5632,263.9991,316.3455
308.6603,-0.0006,0.9375,0.1983,20.5029,263.8431,316.6808
308.6713,-0.0006,0.9375,0.1983,20.5029,263.8431,316.6808
308.6825,0.0009,0.9379,0.1994,20.3414,263.8844,316.0625
308.6938,0.0009,0.9379,0.1994,20.3414,263.8844,316.0625
308.705,0.0028,0.9391,0.201,19.6838,264.7649,316.2846
308.7158,0.0028,0.9391,0.201,19.6838,264.7649,316.2846
308.7271,0.0053,0.9405,0.2041,19.4831,266.989,317.5312
308.7383,0.0053,0.9405,0.2041,19.4831,266.989,317.5312
308.7493,0.0087,0.9414,0.2091,19.8767,270.2423,319.7744
308.7601,0.011,0.9416,0.2124,20.1271,272.0061,320.6301
308.7715,0.011,0.9416,0.2124,20.1271,272.0061,320.6301
308.7824,0.0162,0.942,0.2198,20.1822,275.2435,321.521
