time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
1163.534,-0.0111,0.8987,0.1963,358.1218,334.4692,7.7788
1163.545,-0.0115,0.8988,0.1965,358.2211,334.5486,7.9552
1163.556,-0.0115,0.8988,0.1965,358.2211,334.5486,7.9552
1163.567,-0.012,0.8987,0.1968,358.512,334.6766,8.1406
1163.578,-0.012,0.8987,0.1968,358.512,334.6766,8.1406
1163.59,-0.0127,0.8987,0.1973,358.8221,334.7645,8.337
1163.601,-0.0131,0.8988,0.1976,358.9722,334.7878,8.42
1163.612,-0.0131,0.8988,0.1976,358.9722,334.7878,8.42
1163.623,-0.0137,0.8988,0.1982,359.3053,334.8334,8.5774
1163.634,-0.0137,0.8988,0.1982,359.3053,334.8334,8.5774
1163.645,-0.0142,0.899,0.199,359.7321,334.9014,8.673
1163.656,-0.0142,0.899,0.199,359.7321,334.9014,8.673
1163.667,-0.0144,0.8996,0.2001,0.3597,335.0109,8.4427
1163.678,-0.0144,0.8996,0.2001,0.3597,335.0109,8.4427
1163.69,-0.0148,0.9005,0.2019,1.3755,335.5145,7.9878
1163.701,-0.0154,0.9014,0.2029,1.5472,335.6533,7.3115
1163.712,-0.0154,0.9014,0.2029,1.5472,335.6533,7.3115
1163.723,-0.0172,0.9032,0.2051,1.9631,334.9975,5.6453
1163.734,-0.0172,0.9032,0.2051,1.9631,334.9975,5.6453
1163.745,-0.0203,0.9047,0.2077,2.0932,334.2757,4.3556
1163.756,-0.0203,0.9047,0.2077,2.0932,334.2757,4.3556
1163.767,-0.0244,0.9059,0.2111,1.9682,334.5787,3.913
1163.779,-0.0244,0.9059,0.2111,1.9682,334.5787,3.913
1163.79,-0.029,0.9073,0.2149,1.2809,335.5247,4.0026
1163.801,-0.0315,0.9082,0.2169,0.5753,335.8347,3.688
1163.812,-0.0315,0.9082,0.2169,0.5753,335.8347,3.688
1163.823,-0.0373,0.9095,0.221,359.6204,336.7877,3.4808
1163.834,-0.0373,0.9095,0.221,359.6204,336.7877,3.4808
1163.845,-0.0441,0.9101,0.2249,359.3251,337.482,4.325
1163.856,-0.0441,0.9101,0.2249,359.3251,337.482,4.325
1163.868,-0.0507,0.9109,0.2287,358.7755,337.3323,5.0029
1163.879,-0.0507,0.9109,0.2287,358.7755,337.3323,5.0029
1163.89,-0.0563,0.9118,0.233,358.3375,337.0383,4.0059
1163.901,-0.059,0.912,0.2353,358.4447,337.2144,3.5317
1163.912,-0.059,0.912,0.2353,358.4447,337.2144,3.5317
1163.923,-0.0646,0.9121,0.2395,358.552,337.7275,2.9745
1163.934,-0.0646,0.9121,0.2395,358.552,337.7275,2.9745
1163.945,-0.0707,0.9114,0.2429,358.2623,337.8596,3.3873
1163.956,-0.0707,0.9114,0.2429,358.2623,337.8596,3.3873
1163.968,-0.0769,0.9104,0.2456,358.0123,337.626,4.5249
1163.979,-0.0769,0.9104,0.2456,358.0123,337.626,4.5249
1163.99,-0.082,0.9097,0.2481,357.8293,337.4245,5.086
1164.001,-0.0842,0.9095,0.2495,357.7636,337.6011,5.0656
1164.012,-0.0842,0.9095,0.2495,357.7636,337.6011,5.0656
1164.023,-0.0883,0.9088,0.2518,358.0083,338.0049,5.1607
1164.034,-0.0883,0.9088,0.2518,358.0083,338.0049,5.1607
1164.045,-0.0922,0.9078,0.2534,358.0785,337.9001,5.4821
1164.056,-0.0922,0.9078,0.2534,358.0785,337.9001,5.4821
1164.067,-0.096,0.9067,0.2545,358.1215,337.6058,6.1094
1164.078,-0.096,0.9067,0.2545,358.1215,337.6058,6.1094
1164.09,-0.0992,0.9057,0.2555,358.0682,337.4776,6.6958
1164.101,-0.1005,0.9055,0.2561,358.0821,337.5176,6.7658
1164.112,-0.1005,0.9055,0.2561,358.0821,337.5176,6.7658
1164.123,-0.1023,0.9054,0.2571,357.999,337.8576,6.4822
1164.134,-0.1023,0.9054,0.2571,357.999,337.8576,6.4822
1164.146,-0.1041,0.9055,0.2576,357.6572,338.1161,6.3959
1164.156,-0.1041,0.9055,0.2576,357.6572,338.1161,6.3959
1164.168,-0.1062,0.9054,0.2578,357.1838,338.2899,6.9224
