time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
162.1789,0,0.8909,0.2038,12.7172,349.3188,348.7103
162.1903,0.0005,0.8917,0.204,12.983,348.9566,348.4702
162.2011,0.001,0.8923,0.2043,13.0806,348.8889,348.3216
162.2131,0.001,0.8923,0.2043,13.0806,348.8889,348.3216
162.2233,0.0022,0.8936,0.2052,13.1882,348.9722,348.1773
162.2346,0.0022,0.8936,0.2052,13.1882,348.9722,348.1773
162.2458,0.0038,0.8948,0.2066,13.2197,349.1852,348.2248
162.2566,0.0038,0.8948,0.2066,13.2197,349.1852,348.2248
162.2677,0.006,0.8958,0.2086,13.0113,349.8505,348.6613
162.2787,0.006,0.8958,0.2086,13.0113,349.8505,348.6613
162.2899,0.0092,0.8967,0.2115,12.7166,351.1678,348.9866
162.3013,0.011,0.8971,0.213,12.8188,351.6948,349.0605
162.3123,0.011,0.8971,0.213,12.8188,351.6948,349.0605
162.3234,0.0149,0.8982,0.2164,13.3285,352.0488,348.6738
162.3347,0.0149,0.8982,0.2164,13.3285,352.0488,348.6738
162.3458,0.0195,0.8999,0.2203,13.5764,352.0283,348.0879
162.3572,0.0195,0.8999,0.2203,13.5764,352.0283,348.0879
162.3679,0.0251,0.9018,0.2256,13.3959,353.4587,348.3403
162.3789,0.0251,0.9018,0.2256,13.3959,353.4587,348.3403
162.39,0.0314,0.9034,0.2319,13.0028,355.936,349.2203
162.4014,0.0346,0.9041,0.2352,12.9827,357.0019,349.5753
162.412,0.0346,0.9041,0.2352,12.9827,357.0019,349.5753
162.4234,0.0414,0.9048,0.2422,13.491,358.3737,349.3774
162.4344,0.0414,0.9048,0.2422,13.491,358.3737,349.3774
162.4454,0.048,0.9048,0.2488,14.4149,359.3197,348.8926
162.4566,0.048,0.9048,0.2488,14.4149,359.3197,348.8926
162.4678,0.0534,0.9044,0.2548,14.7402,0.4744,349.4158
162.4788,0.0534,0.9044,0.2548,14.7402,0.4744,349.4158
162.4899,0.0583,0.9036,0.26,14.8082,1.8955,350.2912
162.5013,0.061,0.9032,0.2625,14.9266,2.6196,350.3983
162.5124,0.061,0.9032,0.2625,14.9266,2.6196,350.3983
162.5235,0.0658,0.9022,0.2668,15.1815,3.9874,350.5145
162.5345,0.0658,0.9022,0.2668,15.1815,3.9874,350.5145
162.5456,0.0694,0.9011,0.2704,15.3803,4.7484,350.92
162.5567,0.0694,0.9011,0.2704,15.3803,4.7484,350.92
162.5679,0.0727,0.9,0.2734,15.6088,5.2595,351.1158
162.5791,0.0727,0.9,0.2734,15.6088,5.2595,351.1158
162.59,0.0761,0.8991,0.2761,15.8441,6.1171,351.0687
162.6012,0.0777,0.8988,0.2773,15.9137,6.4625,351.0837
162.6123,0.0777,0.8988,0.2773,15.9137,6.4625,351.0837
162.6234,0.0807,0.8984,0.2794,15.9031,6.8185,351.0092
162.6345,0.0807,0.8984,0.2794,15.9031,6.8185,351.0092
162.6455,0.0837,0.898,0.2813,16.1803,7.0888,350.4687
162.6568,0.0837,0.898,0.2813,16.1803,7.0888,350.4687
162.6679,0.0861,0.8976,0.2825,16.4135,7.2867,349.9867
162.679,0.0861,0.8976,0.2825,16.4135,7.2867,349.9867
162.6901,0.0879,0.8974,0.283,16.4221,7.5419,349.7986
162.7013,0.0885,0.8973,0.2831,16.3272,7.7023,349.8701
162.7121,0.0885,0.8973,0.2831,16.3272,7.7023,349.8701
162.7233,0.0894,0.8972,0.2834,16.1249,7.9837,350.1603
162.7346,0.0894,0.8972,0.2834,16.1249,7.9837,350.1603
162.7456,0.0898,0.8972,0.2835,16.0865,7.8656,350.2123
162.7568,0.0898,0.8972,0.2835,16.0865,7.8656,350.2123
162.768,0.0908,0.8971,0.284,16.2767,7.7224,349.8908
162.7789,0.0908,0.8971,0.284,16.2767,7.7224,349.8908
162.79,0.0916,0.897,0.2843,16.446,7.9132,349.7944
162.8012,0.0918,0.8971,0.2844,16.3566,8.0355,349.8662
162.8123,0.0918,0.8971,0.2844,16.3566,8.0355,349.8662
162.8235,0.0921,0.8972,0.2843,16.2298,8.3461,350.0808
162.8345,0.0921,0.8972,0.2843,16.2298,8.3461,350.0808
162.8455,0.0919,0.8972,0.284,16.3004,8.3283,350.0419
162.857,0.0919,0.8972,0.284,16.3004,8.3283,350.0419
162.868,0.0915,0.8975,0.2834,16.3851,7.9114,349.7895
162.879,0.0915,0.8975,0.2834,16.3851,7.9114,349.7895
162.89,0.0911,0.8979,0.2828,16.338,7.5826,349.601
162.9012,0.0909,0.8981,0.2825,16.2487,7.5766,349.6327
162.9121,0.0909,0.8981,0.2825,16.2487,7.5766,349.6327
162.9234,0.0904,0.8985,0.282,16.009,7.7292,349.9852
162.9345,0.0904,0.8985,0.282,16.009,7.7292,349.9852
162.9457,0.0902,0.8989,0.2815,15.7338,7.9062,350.159
162.9568,0.0902,0.8989,0.2815,15.7338,7.9062,350.159
162.9679,0.09,0.8989,0.2814,15.883,7.7872,349.9999
162.979,0.09,0.8989,0.2814,15.883,7.7872,349.9999
162.9901,0.0896,0.8991,0.2808,15.9806,7.4309,349.7452
163.0011,0.0895,0.8992,0.2807,15.9552,7.3736,349.7949
163.0124,0.0895,0.8992,0.2807,15.9552,7.3736,349.7949
163.0233,0.0895,0.8993,0.2805,15.7932,7.6781,350.0827
163.0346,0.0895,0.8993,0.2805,15.7932,7.6781,350.0827
163.0455,0.0896,0.8994,0.2804,15.5549,7.8993,350.3391
163.0567,0.0896,0.8994,0.2804,15.5549,7.8993,350.3391
163.0679,0.0898,0.8994,0.2805,15.7094,7.7924,350.1368
163.0789,0.0898,0.8994,0.2805,15.7094,7.7924,350.1368
163.09,0.0905,0.8992,0.2806,15.8238,7.8179,349.992
163.1011,0.0909,0.8991,0.2806,15.7744,8.0524,350.1343
163.1123,0.0909,0.8991,0.2806,15.7744,8.0524,350.1343
163.1233,0.0913,0.8989,0.2807,15.5953,8.5212,350.5487
163.1345,0.0913,0.8989,0.2807,15.5953,8.5212,350.5487
163.1456,0.0919,0.8988,0.2808,15.5843,8.5381,350.4785
163.1566,0.0919,0.8988,0.2808,15.5843,8.5381,350.4785
163.1686,0.0926,0.8985,0.2809,15.8449,8.2304,350.0036
163.1789,0.0926,0.8985,0.2809,15.8449,8.2304,350.0036
163.1899,0.0931,0.8983,0.281,15.8955,8.3455,350.0715
163.2012,0.0935,0.8982,0.2811,15.8591,8.5054,350.2267
163.2128,0.0935,0.8982,0.2811,15.8591,8.5054,350.2267
163.2233,0.0942,0.8981,0.2813,15.6888,8.8255,350.4629
163.2344,0.0942,0.8981,0.2813,15.6888,8.8255,350.4629
163.2455,0.0947,0.8981,0.2814,15.8052,8.8561,350.2926
163.2569,0.0947,0.8981,0.2814,15.8052,8.8561,350.2926
163.2678,0.0953,0.898,0.2815,15.9489,8.6973,350.0367
163.2789,0.0953,0.898,0.2815,15.9489,8.6973,350.0367
163.2901,0.0952,0.8982,0.2814,15.9118,8.7331,350.1011
163.3012,0.0953,0.8982,0.2814,15.8568,8.7572,350.1307
163.3122,0.0953,0.8982,0.2814,15.8568,8.7572,350.1307
163.3237,0.0955,0.8985,0.2811,15.694,8.8074,350.3121
163.3345,0.0955,0.8985,0.2811,15.694,8.8074,350.3121
