time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
199.5793,-0.0118,0.8962,0.1887,11.1955,343.5231,344.0624
199.5906,-0.0104,0.8964,0.1895,11.2811,344.4657,344.7128
199.6016,-0.0096,0.8966,0.1899,11.2199,344.7523,344.8886
199.6127,-0.0096,0.8966,0.1899,11.2199,344.7523,344.8886
199.6238,-0.0077,0.8973,0.1907,11.3954,344.4111,344.4431
199.6349,-0.0077,0.8973,0.1907,11.3954,344.4111,344.4431
199.6461,-0.0047,0.8986,0.1921,11.5412,344.0167,343.7918
199.6571,-0.0047,0.8986,0.1921,11.5412,344.0167,343.7918
199.6683,-0.0008,0.9001,0.1944,11.3254,344.5972,343.8184
199.6796,-0.0008,0.9001,0.1944,11.3254,344.5972,343.8184
199.6905,0.0041,0.902,0.1977,10.9223,346.1883,344.3005
199.7016,0.0068,0.9031,0.1996,10.7493,346.917,344.4092
199.7129,0.0068,0.9031,0.1996,10.7493,346.917,344.4092
199.7241,0.0128,0.9055,0.2044,10.6827,348.0518,344.4576
199.735,0.0128,0.9055,0.2044,10.6827,348.0518,344.4576
199.7462,0.0193,0.9079,0.2101,10.6841,349.3664,344.3297
199.7571,0.0193,0.9079,0.2101,10.6841,349.3664,344.3297
199.7683,0.0262,0.9098,0.2167,10.7569,351.204,344.6923
199.7795,0.0262,0.9098,0.2167,10.7569,351.204,344.6923
199.7905,0.0333,0.9113,0.224,10.9241,353.3605,345.2964
199.8017,0.037,0.9119,0.2278,11.0161,354.3336,345.4641
199.8127,0.037,0.9119,0.2278,11.0161,354.3336,345.4641
199.8239,0.0443,0.9121,0.2356,11.4611,356.0533,345.7424
199.8349,0.0443,0.9121,0.2356,11.4611,356.0533,345.7424
199.8462,0.0512,0.9116,0.2428,12.1234,357.8198,346.146
199.8572,0.0512,0.9116,0.2428,12.1234,357.8198,346.146
199.8682,0.0573,0.9106,0.2489,12.8968,359.3623,346.5273
199.8795,0.0573,0.9106,0.2489,12.8968,359.3623,346.5273
199.8905,0.0622,0.9097,0.2537,13.3321,0.2413,346.7216
199.9017,0.0642,0.9092,0.2559,13.5717,0.4737,346.888
199.9127,0.0642,0.9092,0.2559,13.5717,0.4737,346.888
199.9239,0.0676,0.9084,0.2591,14.0776,0.9064,347.195
199.935,0.0676,0.9084,0.2591,14.0776,0.9064,347.195
199.9462,0.0711,0.9083,0.2615,14.0286,1.6556,346.7763
199.9572,0.0711,0.9083,0.2615,14.0286,1.6556,346.7763
199.9682,0.0733,0.9084,0.2629,13.8252,2.5811,347.0888
199.9795,0.0733,0.9084,0.2629,13.8252,2.5811,347.0888
199.9906,0.0743,0.9087,0.2636,13.6138,2.6191,347.2418
200.0016,0.0747,0.9088,0.2639,13.5711,2.3761,347.0244
200.0127,0.0747,0.9088,0.2639,13.5711,2.3761,347.0244
200.0239,0.0753,0.9091,0.2645,13.8552,1.8554,346.2311
200.0352,0.0753,0.9091,0.2645,13.8552,1.8554,346.2311
200.0461,0.0754,0.9095,0.2652,13.773,1.8117,346.137
200.0572,0.0754,0.9095,0.2652,13.773,1.8117,346.137
200.0685,0.0753,0.9098,0.2662,13.3827,2.1573,346.5634
200.0793,0.0753,0.9098,0.2662,13.3827,2.1573,346.5634
