time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
685.5735,0.0094,0.8988,0.1877,348.0942,336.4697,355.4282
685.5846,0.0094,0.8987,0.1878,348.0705,336.4637,355.4779
685.5957,0.0094,0.8987,0.1878,348.0705,336.4637,355.4779
685.6068,0.0093,0.8986,0.1878,348.0604,336.4792,355.4882
685.618,0.0093,0.8986,0.1878,348.0604,336.4792,355.4882
685.6292,0.0094,0.8987,0.1878,348.015,336.5541,355.4318
685.6402,0.0094,0.8987,0.1878,348.0152,336.5474,355.4388
685.6512,0.0094,0.8987,0.1878,348.0152,336.5474,355.4388
685.6624,0.0094,0.8987,0.1877,348.0115,336.5424,355.4713
685.6736,0.0094,0.8987,0.1877,348.0115,336.5424,355.4713
685.6845,0.0094,0.8987,0.1876,347.9955,336.5628,355.4669
685.6957,0.0094,0.8987,0.1876,347.9955,336.5628,355.4669
685.7068,0.0096,0.899,0.1875,348.0036,336.6619,355.3574
685.718,0.0096,0.899,0.1875,348.0036,336.6619,355.3574
685.7293,0.0096,0.899,0.1874,348.0227,336.6579,355.3842
685.7404,0.0096,0.8991,0.1874,348.0385,336.6597,355.3895
685.7512,0.0096,0.8991,0.1874,348.0385,336.6597,355.3895
685.7623,0.0102,0.8998,0.1874,348.0914,336.7527,355.2034
685.7736,0.0102,0.8998,0.1874,348.0914,336.7527,355.2034
685.7847,0.0112,0.9009,0.1876,348.196,336.8429,354.7821
685.7958,0.0112,0.9009,0.1876,348.196,336.8429,354.7821
685.8069,0.0124,0.9023,0.1881,348.1729,337.0379,354.9915
685.8179,0.0124,0.9023,0.1881,348.1729,337.0379,354.9915
685.8291,0.0142,0.9041,0.1896,347.5777,337.9507,355.8615
685.8401,0.0157,0.9052,0.1909,346.9588,338.7504,356.3966
685.8514,0.0157,0.9052,0.1909,346.9588,338.7504,356.3966
685.8625,0.0202,0.9079,0.1943,345.8863,340.6457,356.7342
685.8737,0.0202,0.9079,0.1943,345.8863,340.6457,356.7342
685.8846,0.0262,0.9108,0.1987,345.3808,342.1061,355.6211
685.8958,0.0262,0.9108,0.1987,345.3808,342.1061,355.6211
685.907,0.0331,0.9135,0.2041,345.5365,343.2666,353.945
685.918,0.0331,0.9135,0.2041,345.5365,343.2666,353.945
685.9292,0.0403,0.9158,0.2102,345.7849,344.9124,352.8442
685.9402,0.044,0.9168,0.2134,345.8238,345.9854,352.5556
685.9513,0.044,0.9168,0.2134,345.8238,345.9854,352.5556
685.9626,0.0514,0.9182,0.22,345.9438,348.1697,352.1891
685.9735,0.0514,0.9182,0.22,345.9438,348.1697,352.1891
685.9847,0.0586,0.9188,0.2268,346.5537,349.806,351.6296
685.9957,0.0586,0.9188,0.2268,346.5537,349.806,351.6296
686.007,0.0656,0.9188,0.2335,347.4311,350.9471,350.5384
686.0179,0.0656,0.9188,0.2335,347.4311,350.9471,350.5384
686.0292,0.0719,0.9179,0.2402,348.5815,351.8098,349.7154
686.0402,0.0749,0.9172,0.2434,349.054,352.3753,349.4425
686.0512,0.0749,0.9172,0.2434,349.054,352.3753,349.4425
686.0625,0.0799,0.9155,0.2492,349.6128,353.566,349.5566
686.0735,0.0799,0.9155,0.2492,349.6128,353.566,349.5566
686.0847,0.0843,0.9134,0.2544,350.0215,354.8116,349.86
686.0956,0.0843,0.9134,0.2544,350.0215,354.8116,349.86
686.1069,0.0879,0.9112,0.2593,350.5614,355.5999,350.1537
686.118,0.0879,0.9112,0.2593,350.5614,355.5999,350.1537
686.1295,0.0908,0.9089,0.2636,351.305,355.9833,350.2068
686.1403,0.0921,0.9077,0.2657,351.8389,356.1837,350.1127
686.1514,0.0921,0.9077,0.2657,351.8389,356.1837,350.1127
686.1625,0.0949,0.9056,0.2693,352.7752,356.8311,349.6008
686.1734,0.0949,0.9056,0.2693,352.7752,356.8311,349.6008
686.1846,0.0972,0.9039,0.2722,353.3784,357.4729,349.1346
686.1957,0.0972,0.9039,0.2722,353.3784,357.4729,349.1346
686.2067,0.0985,0.9024,0.2744,353.7583,357.84,349.2258
686.218,0.0985,0.9024,0.2744,353.7583,357.84,349.2258
686.2291,0.0993,0.9013,0.2762,354.2478,357.8138,349.1993
