time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
411.9373,-0.0237,0.8889,0.2053,7.5026,350.4895,1.8529
411.9486,-0.0228,0.8899,0.2053,7.5931,350.0014,1.4631
411.9594,-0.0228,0.8899,0.2053,7.5931,350.0014,1.4631
411.9706,-0.022,0.8907,0.2055,7.5475,350.1801,1.1549
411.9819,-0.0217,0.8909,0.2055,7.3735,350.4509,1.3374
411.9928,-0.0217,0.8909,0.2055,7.3735,350.4509,1.3374
412.0039,-0.0213,0.8911,0.2053,7.0734,350.9461,2.0737
412.015,-0.0213,0.8911,0.2053,7.0734,350.9461,2.0737
412.026,-0.0206,0.8916,0.205,6.8752,351.0083,2.5466
412.0372,-0.0206,0.8916,0.205,6.8752,351.0083,2.5466
412.0484,-0.0194,0.8925,0.2051,6.7972,351.0866,2.4484
412.0596,-0.0194,0.8925,0.2051,6.7972,351.0866,2.4484
412.071,-0.0179,0.8936,0.2055,6.623,351.3433,1.8699
412.0819,-0.0172,0.8939,0.2058,6.5263,351.562,1.7761
412.0927,-0.0172,0.8939,0.2058,6.5263,351.562,1.7761
412.1042,-0.016,0.8945,0.2063,6.353,351.8123,1.9247
412.1151,-0.016,0.8945,0.2063,6.353,351.8123,1.9247
412.1259,-0.0146,0.8951,0.2071,6.3058,351.8587,1.8467
412.1372,-0.0146,0.8951,0.2071,6.3058,351.8587,1.8467
412.1483,-0.0126,0.8959,0.2086,6.3763,352.0504,1.6684
412.1596,-0.0126,0.8959,0.2086,6.3763,352.0504,1.6684
412.1706,-0.0102,0.8971,0.2106,6.3842,352.4298,1.6799
412.1819,-0.0086,0.8979,0.212,6.2819,352.6859,1.7541
412.1927,-0.0086,0.8979,0.212,6.2819,352.6859,1.7541
412.2039,-0.0049,0.8996,0.2155,6.0944,353.4239,1.8695
412.215,-0.0049,0.8996,0.2155,6.0944,353.4239,1.8695
412.2263,-0.0004,0.9016,0.2204,6.1192,354.4477,1.809
412.2372,-0.0004,0.9016,0.2204,6.1192,354.4477,1.809
412.2486,0.0047,0.9033,0.2266,6.3626,355.663,1.6248
412.2594,0.0047,0.9033,0.2266,6.3626,355.663,1.6248
412.2707,0.0102,0.9049,0.2338,6.8407,356.834,1.3638
412.2816,0.0131,0.9055,0.2378,7.1944,357.3722,1.223
412.293,0.0131,0.9055,0.2378,7.1944,357.3722,1.223
412.304,0.0185,0.9064,0.2458,7.7704,358.2568,1.1811
412.315,0.0185,0.9064,0.2458,7.7704,358.2568,1.1811
412.3261,0.0235,0.9069,0.2537,8.1948,358.7072,1.4784
412.3373,0.0235,0.9069,0.2537,8.1948,358.7072,1.4784
412.3486,0.0285,0.907,0.2614,8.5899,359.0156,1.4822
412.3595,0.0285,0.907,0.2614,8.5899,359.0156,1.4822
412.3706,0.0333,0.9066,0.2689,9.5091,359.5398,1.0594
412.3819,0.0355,0.9063,0.2724,9.9508,359.8152,0.8374
412.3928,0.0355,0.9063,0.2724,9.9508,359.8152,0.8374
412.404,0.0393,0.9057,0.279,10.4868,0.1261,0.5781
412.4151,0.0393,0.9057,0.279,10.4868,0.1261,0.5781
412.4261,0.0425,0.9047,0.2851,10.9795,0.4266,0.4398
412.4373,0.0425,0.9047,0.2851,10.9795,0.4266,0.4398
412.4485,0.0456,0.9037,0.2911,11.4103,1.0704,0.3052
412.4595,0.0456,0.9037,0.2911,11.4103,1.0704,0.3052
412.4705,0.0486,0.9025,0.2962,11.6693,2.4038,0.2079
412.4817,0.0498,0.9019,0.2982,11.7756,3.0367,0.3705
412.4926,0.0498,0.9019,0.2982,11.7756,3.0367,0.3705
412.5039,0.0518,0.9004,0.3017,12.3454,3.7676,0.3404
412.5151,0.0518,0.9004,0.3017,12.3454,3.7676,0.3404
412.526,0.0528,0.8992,0.3041,12.7085,3.8832,0.1703
412.5375,0.0528,0.8992,0.3041,12.7085,3.8832,0.1703
412.5484,0.0528,0.8983,0.3055,12.6884,3.3885,0.3733
412.5595,0.0528,0.8983,0.3055,12.6884,3.3885,0.3733
412.5706,0.0527,0.8976,0.3065,12.7515,3.0017,0.3936
412.5818,0.0527,0.8974,0.3069,12.8399,2.7768,0.1841
412.5927,0.0527,0.8974,0.3069,12.8399,2.7768,0.1841
412.6041,0.0524,0.897,0.3075,13.0216,2.3301,359.9595
412.615,0.0524,0.897,0.3075,13.0216,2.3301,359.9595
412.6261,0.052,0.8971,0.308,13.0417,2.2165,359.9447
412.6375,0.052,0.8971,0.308,13.0417,2.2165,359.9447
412.6485,0.0511,0.8976,0.3082,12.5361,2.1084,0.2095
412.6594,0.0511,0.8976,0.3082,12.5361,2.1084,0.2095
412.6705,0.0501,0.8985,0.3084,12.0598,1.9193,0.3602
412.6818,0.0496,0.8991,0.3085,11.9549,1.7964,0.2071
412.6929,0.0496,0.8991,0.3085,11.9549,1.7964,0.2071
412.7039,0.0486,0.8998,0.3087,11.8392,1.5557,0.1334
412.7151,0.0486,0.8998,0.3087,11.8392,1.5557,0.1334
412.726,0.0476,0.9006,0.3091,11.821,1.6191,0.3467
412.7373,0.0476,0.9006,0.3091,11.821,1.6191,0.3467
412.7485,0.0467,0.9013,0.3095,11.6864,1.6892,0.4904
412.7596,0.0467,0.9013,0.3095,11.6864,1.6892,0.4904
412.7705,0.0459,0.9018,0.3099,11.6059,1.7538,0.6438
412.7816,0.0456,0.902,0.3101,11.5936,1.7485,0.7109
412.7927,0.0456,0.902,0.3101,11.5936,1.7485,0.7109
412.8039,0.0453,0.9021,0.3102,11.6334,1.6171,0.5846
412.8149,0.0453,0.9021,0.3102,11.6334,1.6171,0.5846
412.8263,0.0446,0.9022,0.3105,11.7853,1.4354,0.52
412.8371,0.0446,0.9022,0.3105,11.7853,1.4354,0.52
412.8486,0.0444,0.9021,0.3105,11.7928,1.5067,0.5245
412.8592,0.0444,0.9021,0.3105,11.7928,1.5067,0.5245
412.8706,0.0437,0.9019,0.3106,11.7493,1.6234,0.6688
412.8817,0.0433,0.9016,0.3105,11.7487,1.6323,0.7729
412.8928,0.0433,0.9016,0.3105,11.7487,1.6323,0.7729
412.9039,0.0426,0.9008,0.3104,11.9161,1.471,0.8743
412.9151,0.0426,0.9008,0.3104,11.9161,1.471,0.8743
412.9262,0.0421,0.9003,0.3103,12.0222,1.2591,0.8423
412.9372,0.0421,0.9003,0.3103,12.0222,1.2591,0.8423
412.9484,0.0421,0.9003,0.3103,11.9709,1.2091,0.7842
412.9597,0.0421,0.9003,0.3103,11.9709,1.2091,0.7842
412.9706,0.0421,0.9003,0.3103,11.8883,1.2207,0.8402
412.9818,0.042,0.9003,0.3104,11.8368,1.25,0.886
412.9927,0.042,0.9003,0.3104,11.8368,1.25,0.886
413.0041,0.042,0.9004,0.3106,11.8025,1.2895,0.9156
413.0151,0.042,0.9004,0.3106,11.8025,1.2895,0.9156
413.0262,0.0421,0.9003,0.3108,11.817,1.2872,0.912
413.0374,0.0421,0.9003,0.3108,11.817,1.2872,0.912
413.0483,0.0424,0.9003,0.3113,11.8374,1.3201,0.8313
413.0594,0.0424,0.9003,0.3113,11.8374,1.3201,0.8313
413.0707,0.0427,0.9002,0.3118,11.7956,1.39,0.8469
413.0819,0.0431,0.9002,0.3123,11.7272,1.5613,0.8566
413.0929,0.0431,0.9002,0.3123,11.7272,1.5613,0.8566
413.1038,0.0434,0.9001,0.3128,11.6585,1.7969,0.9113
413.1151,0.0434,0.9001,0.3128,11.6585,1.7969,0.9113
413.1261,0.0433,0.9001,0.3127,11.7049,1.7028,0.8987
413.1373,0.0433,0.9001,0.3127,11.7049,1.7028,0.8987
413.1484,0.0436,0.9001,0.3128,11.7471,1.5242,0.7458
413.1595,0.0436,0.9001,0.3128,11.7471,1.5242,0.7458
413.1706,0.0438,0.9,0.3127,11.7697,1.3344,0.5657
413.182,0.0438,0.9,0.3127,11.7972,1.3865,0.6048
413.1927,0.0438,0.9,0.3127,11.7972,1.3865,0.6048
413.2039,0.0437,0.9,0.3126,11.7847,1.4238,0.6675
413.215,0.0437,0.9,0.3126,11.7847,1.4238,0.6675
