time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
301.5361,-0.0131,0.8927,0.1808,7.3352,351.3274,3.487
301.5473,-0.0144,0.8941,0.1838,6.4153,352.6208,4.8329
301.5583,-0.0144,0.8941,0.1838,6.4153,352.6208,4.8329
301.5696,-0.0161,0.8959,0.1869,5.6018,353.7304,5.9559
301.5806,-0.017,0.8969,0.1887,5.4719,353.9495,6.3485
301.5918,-0.017,0.8969,0.1887,5.4719,353.9495,6.3485
301.6028,-0.0185,0.8992,0.1924,5.8388,354.0223,6.497
301.6141,-0.0185,0.8992,0.1924,5.8388,354.0223,6.497
301.625,-0.0198,0.9013,0.1965,6.4283,354.0044,6.2085
301.6362,-0.0198,0.9013,0.1965,6.4283,354.0044,6.2085
301.6472,-0.021,0.9028,0.2009,7.3098,354.1262,5.8317
301.6583,-0.021,0.9028,0.2009,7.3098,354.1262,5.8317
301.6694,-0.0224,0.9036,0.2048,7.8898,354.5291,5.7539
301.6806,-0.0231,0.9037,0.2064,8.0662,354.6561,5.7954
301.6917,-0.0231,0.9037,0.2064,8.0662,354.6561,5.7954
301.7028,-0.0245,0.9034,0.209,8.364,354.6691,6.0837
301.7138,-0.0245,0.9034,0.209,8.364,354.6691,6.0837
301.725,-0.0253,0.9027,0.2111,8.6646,354.6948,6.195
301.7362,-0.0253,0.9027,0.2111,8.6646,354.6948,6.195
301.7472,-0.0254,0.9016,0.213,8.8344,355.0131,6.1315
301.7583,-0.0254,0.9016,0.213,8.8344,355.0131,6.1315
301.7699,-0.0251,0.9001,0.2145,9.0141,355.3259,6.178
301.7806,-0.0249,0.8994,0.2152,9.1091,355.348,6.238
301.7917,-0.0249,0.8994,0.2152,9.1091,355.348,6.238
301.8029,-0.0238,0.8984,0.2164,9.4116,355.2153,6.1558
301.8139,-0.0238,0.8984,0.2164,9.4116,355.2153,6.1558
301.8252,-0.0216,0.8983,0.2178,9.9623,355.0662,5.4048
301.8361,-0.0216,0.8983,0.2178,9.9623,355.0662,5.4048
301.847,-0.0181,0.8989,0.2198,10.4793,355.1293,4.2891
301.8583,-0.0181,0.8989,0.2198,10.4793,355.1293,4.2891
301.8694,-0.0138,0.8999,0.2224,10.5684,355.8658,3.6082
301.8806,-0.0115,0.9005,0.2238,10.338,356.4691,3.6294
301.8917,-0.0115,0.9005,0.2238,10.338,356.4691,3.6294
301.903,-0.0067,0.9021,0.2271,9.7197,357.744,3.9391
301.914,-0.0067,0.9021,0.2271,9.7197,357.744,3.9391
301.9251,-0.0014,0.904,0.2313,9.21,358.9508,4.1893
301.9361,-0.0014,0.904,0.2313,9.21,358.9508,4.1893
301.9472,0.0042,0.9064,0.2368,9.0228,0.0252,4.2898
301.9583,0.0042,0.9064,0.2368,9.0228,0.0252,4.2898
301.9695,0.0102,0.9089,0.2437,9.3955,0.9523,3.9563
301.9806,0.0134,0.9102,0.2478,9.7722,1.4691,3.6425
301.9917,0.0134,0.9102,0.2478,9.7722,1.4691,3.6425
302.0027,0.0195,0.9127,0.2562,10.2638,2.5771,3.1646
302.0139,0.0195,0.9127,0.2562,10.2638,2.5771,3.1646
302.0251,0.0248,0.9146,0.2646,10.3313,3.6884,3.2644
302.0361,0.0248,0.9146,0.2646,10.3313,3.6884,3.2644
302.0472,0.0292,0.9156,0.2725,10.6437,4.7147,3.3416
302.0582,0.0292,0.9156,0.2725,10.6437,4.7147,3.3416
302.0695,0.0325,0.9156,0.2796,11.426,5.3161,3.3216
302.0807,0.0335,0.9152,0.2827,12.0665,5.2178,3.1967
302.0918,0.0335,0.9152,0.2827,12.0665,5.2178,3.1967
302.1027,0.0347,0.9139,0.2882,13.4719,4.4418,2.4393
302.1138,0.0347,0.9139,0.2882,13.4719,4.4418,2.4393
302.125,0.0351,0.9123,0.293,14.7292,3.6321,1.6318
302.1361,0.0351,0.9123,0.293,14.7292,3.6321,1.6318
302.1471,0.0354,0.9106,0.297,15.4256,3.3515,1.0647
302.1583,0.0354,0.9106,0.297,15.4256,3.3515,1.0647
302.1694,0.0354,0.9087,0.3006,15.5832,4.1458,1.5604
302.1805,0.0352,0.9079,0.302,15.3998,4.5728,1.8551
302.1917,0.0352,0.9079,0.302,15.3998,4.5728,1.8551
302.203,0.0346,0.9064,0.3042,15.3446,4.8631,2.111
302.2141,0.0346,0.9064,0.3042,15.3446,4.8631,2.111
302.2249,0.0336,0.905,0.3056,15.8505,4.4015,1.522
302.2365,0.0336,0.905,0.3056,15.8505,4.4015,1.522
302.2472,0.0322,0.904,0.3064,16.2461,3.5757,0.9362
302.2583,0.0322,0.904,0.3064,16.2461,3.5757,0.9362
302.2695,0.031,0.9034,0.3068,16.3603,2.9223,0.6072
302.2807,0.0303,0.9032,0.307,16.3353,2.7693,0.5309
302.2918,0.0303,0.9032,0.307,16.3353,2.7693,0.5309
302.3028,0.029,0.903,0.3074,16.1499,2.6335,0.6686
302.3139,0.029,0.903,0.3074,16.1499,2.6335,0.6686
302.325,0.0279,0.9031,0.3079,16.0215,2.4048,0.6464
302.3361,0.0279,0.9031,0.3079,16.0215,2.4048,0.6464
302.3472,0.0272,0.9034,0.3084,15.9997,1.9872,0.4053
302.3583,0.0272,0.9034,0.3084,15.9997,1.9872,0.4053
302.3698,0.0268,0.9039,0.3092,16.0285,1.964,0.2127
302.3805,0.0267,0.9041,0.3096,15.9157,2.0314,0.2033
