time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
891.0205,-0.0125,0.903,0.1974,4.4277,313.9394,356.9994
891.0314,-0.0125,0.903,0.1974,4.4277,313.9394,356.9994
891.0425,-0.0125,0.9031,0.1975,4.4532,314.017,356.9604
891.0537,-0.0125,0.9031,0.1975,4.4532,314.017,356.9604
891.0645,-0.0125,0.9032,0.1976,4.4295,314.1737,356.9776
891.0759,-0.0125,0.9032,0.1976,4.4295,314.1737,356.9776
891.0867,-0.0125,0.9034,0.1976,4.1975,314.5,357.1946
891.0979,-0.0125,0.9034,0.1976,4.1975,314.5,357.1946
891.109,-0.0125,0.9037,0.1976,3.7531,315.1347,357.386
891.1202,-0.0126,0.9037,0.1976,3.5675,315.574,357.5358
891.1312,-0.0126,0.9037,0.1976,3.5675,315.574,357.5358
891.1423,-0.0131,0.9039,0.1975,3.3528,316.2579,357.9943
891.1536,-0.0131,0.9039,0.1975,3.3528,316.2579,357.9943
891.1646,-0.0139,0.9042,0.1974,3.2882,316.7924,358.5171
891.1758,-0.0139,0.9042,0.1974,3.2882,316.7924,358.5171
891.1869,-0.0151,0.9047,0.1977,3.3885,317.4842,358.844
891.1981,-0.0151,0.9047,0.1977,3.3885,317.4842,358.844
891.2094,-0.0167,0.9054,0.1986,3.1588,317.9034,358.2665
891.2204,-0.018,0.9058,0.1992,3.1757,317.9271,357.6259
891.2314,-0.018,0.9058,0.1992,3.1757,317.9271,357.6259
891.2424,-0.0215,0.9065,0.2005,3.5421,317.9828,356.5925
891.2535,-0.0215,0.9065,0.2005,3.5421,317.9828,356.5925
891.2645,-0.026,0.9073,0.2016,3.7087,318.0211,355.8955
891.2758,-0.026,0.9073,0.2016,3.7087,318.0211,355.8955
891.2869,-0.031,0.9083,0.2029,3.684,318.3239,355.1375
891.2979,-0.031,0.9083,0.2029,3.684,318.3239,355.1375
891.309,-0.0368,0.9093,0.2038,3.2427,318.955,355.0015
891.3203,-0.04,0.9099,0.204,2.8303,319.0094,354.9593
891.3312,-0.04,0.9099,0.204,2.8303,319.0094,354.9593
891.3427,-0.0468,0.9105,0.2044,2.4291,318.7981,354.7846
891.3536,-0.0468,0.9105,0.2044,2.4291,318.7981,354.7846
891.3647,-0.0542,0.9106,0.2048,2.7872,318.4348,354.6623
891.3757,-0.0542,0.9106,0.2048,2.7872,318.4348,354.6623
891.3868,-0.0618,0.9108,0.2054,3.2171,317.9708,354.1957
891.3978,-0.0618,0.9108,0.2054,3.2171,317.9708,354.1957
891.409,-0.0696,0.9109,0.2062,3.4149,317.528,353.646
891.4203,-0.0735,0.9109,0.2068,3.5083,317.553,353.6957
891.4313,-0.0735,0.9109,0.2068,3.5083,317.553,353.6957
891.4424,-0.0813,0.9108,0.2082,3.6977,317.9592,354.0248
891.4536,-0.0813,0.9108,0.2082,3.6977,317.9592,354.0248
891.4648,-0.0886,0.9108,0.2099,3.7221,318.3896,354.0112
891.4757,-0.0886,0.9108,0.2099,3.7221,318.3896,354.0112
891.4869,-0.0954,0.9108,0.2119,4.1007,318.4511,353.272
891.498,-0.0954,0.9108,0.2119,4.1007,318.4511,353.272
891.509,-0.1016,0.9108,0.2139,4.3886,318.3357,352.4025
891.5204,-0.1045,0.9108,0.215,4.4179,318.3964,352.178
891.5312,-0.1045,0.9108,0.215,4.4179,318.3964,352.178
891.5425,-0.1098,0.9106,0.2169,4.2937,318.9254,352.2931
891.5535,-0.1098,0.9106,0.2169,4.2937,318.9254,352.2931
891.5646,-0.1144,0.91,0.2188,4.108,319.6887,352.722
891.5758,-0.1144,0.91,0.2188,4.108,319.6887,352.722
891.5869,-0.1183,0.9087,0.2205,4.4773,320.2571,352.8955
891.5981,-0.1183,0.9087,0.2205,4.4773,320.2571,352.8955
891.6091,-0.1214,0.9069,0.2219,5.4027,320.235,352.2877
891.6202,-0.1226,0.9059,0.2224,5.8761,320.0504,351.9022
891.6313,-0.1226,0.9059,0.2224,5.8761,320.0504,351.9022
891.6425,-0.1245,0.9041,0.2231,6.6276,319.8684,351.4174
891.6536,-0.1245,0.9041,0.2231,6.6276,319.8684,351.4174
891.6646,-0.1261,0.9023,0.2233,6.8436,319.8943,351.7628
891.676,-0.1261,0.9023,0.2233,6.8436,319.8943,351.7628
891.6868,-0.1271,0.9008,0.2233,6.7807,320.062,352.4711
891.6982,-0.1271,0.9008,0.2233,6.7807,320.062,352.4711
891.7094,-0.1275,0.8991,0.2236,6.9777,320.2095,352.6666
891.7203,-0.1276,0.8983,0.2237,7.2295,320.2742,352.6613
891.7312,-0.1276,0.8983,0.2237,7.2295,320.2742,352.6613
891.7424,-0.1275,0.8972,0.224,7.6311,320.126,352.3242
891.7535,-0.1275,0.8972,0.224,7.6311,320.126,352.3242
891.7645,-0.1272,0.8966,0.2239,7.8083,319.868,352.2937
891.7757,-0.1272,0.8966,0.2239,7.8083,319.868,352.2937
891.7869,-0.1267,0.8966,0.2238,7.7304,319.9826,352.5762
891.7982,-0.1267,0.8966,0.2238,7.7304,319.9826,352.5762
891.8091,-0.1258,0.8968,0.2238,7.4769,320.3045,352.7763
891.8204,-0.1254,0.8971,0.2237,7.417,320.3351,352.851
891.8314,-0.1254,0.8971,0.2237,7.417,320.3351,352.851
891.8424,-0.1252,0.8973,0.2237,7.4663,320.2599,352.7436
891.8535,-0.1252,0.8973,0.2237,7.4663,320.2599,352.7436
891.8646,-0.1241,0.8981,0.2237,7.584,320.1111,352.3997
891.8757,-0.1241,0.8981,0.2237,7.584,320.1111,352.3997
891.8873,-0.1235,0.8988,0.2235,7.5075,320.0069,352.341
891.8978,-0.1235,0.8988,0.2235,7.5075,320.0069,352.341
891.9091,-0.1229,0.8996,0.2233,7.1826,320.0101,352.5352
891.9202,-0.1226,0.8999,0.2233,7.0957,320.0793,352.6501
891.9313,-0.1226,0.8999,0.2233,7.0957,320.0793,352.6501
891.9424,-0.1223,0.9002,0.2234,7.0286,320.1507,352.5653
891.9535,-0.1223,0.9002,0.2234,7.0286,320.1507,352.5653
891.9647,-0.1222,0.9001,0.2235,7.079,320.0935,352.5227
891.9758,-0.1222,0.9001,0.2235,7.079,320.0935,352.5227
891.9871,-0.1218,0.9001,0.2239,7.2619,320.1255,352.462
891.9979,-0.1218,0.9001,0.2239,7.2619,320.1255,352.462
