time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
949.4207,-0.0123,0.9009,0.1891,353.1316,328.5984,358.9082
949.4318,-0.0123,0.9009,0.1891,353.1316,328.5984,358.9082
949.443,-0.0122,0.9009,0.1889,353.1158,328.6102,358.9279
949.4539,-0.0122,0.9009,0.1889,353.1158,328.6102,358.9279
949.4649,-0.0121,0.9009,0.1888,353.1252,328.6066,358.9334
949.4763,-0.0121,0.9009,0.1888,353.1252,328.6066,358.9334
949.4873,-0.0121,0.9008,0.1887,353.1301,328.5874,358.9173
949.4985,-0.0121,0.9008,0.1887,353.1301,328.5874,358.9173
949.5095,-0.012,0.9008,0.1886,353.1529,328.4931,358.8339
949.5206,-0.0119,0.9009,0.1887,353.1689,328.4579,358.7462
949.5318,-0.0119,0.9009,0.1887,353.1689,328.4579,358.7462
949.5431,-0.0118,0.9009,0.1888,353.18,328.4592,358.6328
949.554,-0.0118,0.9009,0.1888,353.18,328.4592,358.6328
949.5651,-0.0118,0.9008,0.1887,353.166,328.4549,358.6618
949.5762,-0.0118,0.9008,0.1887,353.166,328.4549,358.6618
949.5872,-0.0117,0.9008,0.1888,353.1513,328.4145,358.7554
949.5983,-0.0117,0.9008,0.1888,353.1513,328.4145,358.7554
949.6096,-0.0116,0.9009,0.189,353.2136,328.4679,358.7591
949.6207,-0.0115,0.901,0.1894,353.3338,328.5284,358.6845
949.6318,-0.0115,0.901,0.1894,353.3338,328.5284,358.6845
949.6428,-0.0115,0.9014,0.1903,353.6275,328.5555,358.51
949.6539,-0.0115,0.9014,0.1903,353.6275,328.5555,358.51
949.6651,-0.0117,0.9016,0.1912,353.7975,328.7304,358.3577
949.6762,-0.0117,0.9016,0.1912,353.7975,328.7304,358.3577
949.6873,-0.0122,0.902,0.1923,353.7727,329.3477,358.3998
949.6993,-0.0122,0.902,0.1923,353.7727,329.3477,358.3998
949.7094,-0.0134,0.9024,0.1931,353.6892,330.0587,358.8852
949.7206,-0.0143,0.9025,0.1933,353.676,330.2792,359.3291
949.7317,-0.0143,0.9025,0.1933,353.676,330.2792,359.3291
949.7431,-0.0167,0.9025,0.1934,353.7435,330.3408,0.6545
