time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
664.2179,0.0079,0.898,0.1841,345.0898,340.5645,356.3576
664.2292,0.0079,0.8979,0.1841,345.0581,340.5525,356.3661
664.2401,0.0079,0.8979,0.184,345.0449,340.5599,356.3545
664.2514,0.0079,0.8979,0.184,345.0449,340.5599,356.3545
664.2625,0.008,0.8979,0.1838,345.0245,340.6456,356.2531
664.2733,0.008,0.8979,0.1838,345.0245,340.6456,356.2531
664.2844,0.0079,0.898,0.1836,344.9958,340.6548,356.3157
664.2954,0.0079,0.898,0.1836,344.9958,340.6548,356.3157
664.3065,0.0077,0.8981,0.1834,345.0323,340.5529,356.5099
664.3176,0.0077,0.8981,0.1834,345.0323,340.5529,356.5099
664.3289,0.0079,0.8983,0.1835,345.1416,340.5158,356.4143
664.3402,0.0082,0.8986,0.1837,345.3056,340.5223,356.1132
664.3511,0.0082,0.8986,0.1837,345.3056,340.5223,356.1132
664.3624,0.0087,0.8989,0.1845,345.6642,340.4803,355.653
664.3735,0.0087,0.8989,0.1845,345.6642,340.4803,355.653
664.3845,0.0092,0.8996,0.1853,346.0403,340.2563,355.3723
664.3954,0.0092,0.8996,0.1853,346.0403,340.2563,355.3723
664.4068,0.0101,0.9007,0.1868,346.5634,339.5851,354.9799
664.4178,0.0101,0.9007,0.1868,346.5634,339.5851,354.9799
664.4288,0.0123,0.9023,0.1897,347.2772,339.5628,353.4507
664.4399,0.0123,0.9023,0.1897,347.2772,339.5628,353.4507
664.4511,0.0147,0.9039,0.1937,347.7374,340.5565,352.7816
664.4623,0.0158,0.9049,0.1961,347.6944,341.3793,353.1837
664.4733,0.0158,0.9049,0.1961,347.6944,341.3793,353.1837
664.4844,0.0187,0.9076,0.2014,346.6995,342.877,353.7437
664.4955,0.0187,0.9076,0.2014,346.6995,342.877,353.7437
664.5066,0.0218,0.9105,0.2083,346.1075,344.2495,353.8862
664.5178,0.0218,0.9105,0.2083,346.1075,344.2495,353.8862
664.5289,0.0247,0.9131,0.217,346.676,345.0221,353.8841
664.54,0.026,0.9141,0.2219,347.2582,345.1484,353.857
664.551,0.026,0.9141,0.2219,347.2582,345.1484,353.857
664.5624,0.0284,0.9155,0.2327,349.1762,345.1616,353.6891
664.5734,0.0284,0.9155,0.2327,349.1762,345.1616,353.6891
664.5845,0.0313,0.9163,0.2436,350.7462,346.0397,353.5847
664.5956,0.0313,0.9163,0.2436,350.7462,346.0397,353.5847
664.6066,0.0337,0.9166,0.254,351.4381,347.0439,354.2716
664.6179,0.0337,0.9166,0.254,351.4381,347.0439,354.2716
664.6289,0.0354,0.9158,0.2643,352.2379,347.7862,355.538
664.6401,0.0366,0.9151,0.2694,352.8409,348.2897,355.8847
664.6512,0.0366,0.9151,0.2694,352.8409,348.2897,355.8847
664.6622,0.04,0.9133,0.279,354.1082,349.4688,355.2446
664.6732,0.04,0.9133,0.279,354.1082,349.4688,355.2446
664.6845,0.0437,0.9111,0.2871,355.0246,350.5862,353.8238
664.6958,0.0437,0.9111,0.2871,355.0246,350.5862,353.8238
664.7068,0.0457,0.9085,0.2935,355.426,351.1445,353.9306
664.7178,0.0457,0.9085,0.2935,355.426,351.1445,353.9306
664.7289,0.0469,0.9055,0.2986,355.6206,351.476,355.0442
664.7399,0.0469,0.9055,0.2986,355.6206,351.476,355.0442
664.7511,0.0488,0.9026,0.3028,356.3132,351.7302,354.9919
664.7621,0.0499,0.9013,0.3047,356.8735,351.8066,354.4069
664.7735,0.0499,0.9013,0.3047,356.8735,351.8066,354.4069
664.7844,0.0519,0.8993,0.3074,357.6885,351.8207,353.077
664.7956,0.0519,0.8993,0.3074,357.6885,351.8207,353.077
664.8068,0.0526,0.8977,0.309,357.7525,351.9168,353.2582
664.8179,0.0526,0.8977,0.309,357.7525,351.9168,353.2582
664.8291,0.0527,0.8966,0.3102,357.3459,352.2635,354.4203
664.84,0.0527,0.8966,0.3102,357.3459,352.2635,354.4203
664.8512,0.0531,0.896,0.3114,357.2453,352.5323,354.8385
664.8622,0.0535,0.8959,0.312,357.3272,352.5511,354.6508
664.8734,0.0535,0.8959,0.312,357.3272,352.5511,354.6508
664.8845,0.0544,0.896,0.3128,357.5192,352.6164,353.876
664.8956,0.0544,0.896,0.3128,357.5192,352.6164,353.876
664.9067,0.0547,0.8965,0.3129,357.1839,352.755,353.7885
664.9179,0.0547,0.8965,0.3129,357.1839,352.755,353.7885
664.9288,0.0545,0.8971,0.3128,356.6314,352.8268,354.295
664.94,0.0545,0.8974,0.3128,356.4288,352.8684,354.4363
664.951,0.0545,0.8974,0.3128,356.4288,352.8684,354.4363
664.963,0.0546,0.8979,0.3129,356.3013,352.9668,354.3747
664.9733,0.0546,0.8979,0.3129,356.3013,352.9668,354.3747
664.9843,0.0547,0.8982,0.3128,356.2974,352.8639,354.0388
664.9958,0.0547,0.8982,0.3128,356.2974,352.8639,354.0388
665.0065,0.0546,0.8985,0.3125,356.1548,352.7326,354.0241
665.0178,0.0546,0.8985,0.3125,356.1548,352.7326,354.0241
665.029,0.0544,0.8986,0.3121,355.9545,352.6258,354.1895
665.04,0.0543,0.8985,0.312,355.9832,352.5924,354.2342
665.051,0.0543,0.8985,0.312,355.9832,352.5924,354.2342
665.0623,0.0542,0.8982,0.3117,356.1824,352.5354,354.0781
